,FileName,angry,sad,neutral,happy,EmoAct,EmoVal,SpkrID,Gender,Split_Set,dominant_emotion
6295,MSP-IMPROV-S10A-F04-T-FM01.wav,0.535185,0.068519,0.37963,0.016667,0.44999999999999996,0.3375,4,Female,Test,angry
6334,MSP-IMPROV-S10A-M03-P-FM01.wav,0.016667,0.016667,0.95,0.016667,0.0,0.5,3,Male,Development,neutral
6336,MSP-IMPROV-S10A-M03-P-MF02.wav,0.016667,0.016667,0.95,0.016667,0.15000000000000002,0.35,3,Male,Development,neutral
6338,MSP-IMPROV-S10A-M03-P-MF04.wav,0.016667,0.016667,0.846296,0.12037,0.33333325,0.5555555,3,Male,Development,neutral
6339,MSP-IMPROV-S10A-M03-P-MF05.wav,0.016667,0.016667,0.39,0.576667,0.35,0.6,3,Male,Development,happy
6340,MSP-IMPROV-S10A-M03-P-MF06.wav,0.016667,0.016667,0.203333,0.763333,0.2,0.65,3,Male,Development,happy
6341,MSP-IMPROV-S10A-M03-P-MF07.wav,0.016667,0.016667,0.016667,0.95,0.55,0.4,3,Male,Development,happy
6342,MSP-IMPROV-S10A-M03-P-MF08.wav,0.016667,0.15,0.55,0.283333,0.28125,0.5,3,Male,Development,neutral
6343,MSP-IMPROV-S10A-M03-S-FM01.wav,0.016667,0.016667,0.95,0.016667,0.25,0.4,3,Male,Development,neutral
6344,MSP-IMPROV-S10A-M03-S-FM02.wav,0.203333,0.016667,0.763333,0.016667,0.09999999999999998,0.44999999999999996,3,Male,Development,neutral
6345,MSP-IMPROV-S10A-M03-S-FM03.wav,0.016667,0.203333,0.763333,0.016667,0.30000000000000004,0.44999999999999996,3,Male,Development,neutral
6346,MSP-IMPROV-S10A-M03-S-FM04.wav,0.15,0.016667,0.683333,0.15,0.375,0.46875,3,Male,Development,neutral
6347,MSP-IMPROV-S10A-M03-S-FM05.wav,0.016667,0.016667,0.95,0.016667,0.14285725,0.64285725,3,Male,Development,neutral
6348,MSP-IMPROV-S10A-M03-S-FM06.wav,0.016667,0.016667,0.95,0.016667,0.2,0.5,3,Male,Development,neutral
6349,MSP-IMPROV-S10A-M03-S-FM07.wav,0.016667,0.016667,0.763333,0.203333,0.2,0.6,3,Male,Development,neutral
6350,MSP-IMPROV-S10A-M03-S-FM08.wav,0.016667,0.25,0.716667,0.016667,0.4,0.44999999999999996,3,Male,Development,neutral
6351,MSP-IMPROV-S10A-M03-S-MF01.wav,0.016667,0.15,0.816667,0.016667,0.21875,0.46875,3,Male,Development,neutral
6352,MSP-IMPROV-S10A-M03-S-MF02.wav,0.203333,0.016667,0.763333,0.016667,0.39285725000000005,0.35714274999999995,3,Male,Development,neutral
6353,MSP-IMPROV-S10A-M03-S-MF03.wav,0.016667,0.203333,0.763333,0.016667,0.15000000000000002,0.35,3,Male,Development,neutral
6354,MSP-IMPROV-S10A-M03-S-MF04.wav,0.016667,0.016667,0.95,0.016667,0.25,0.5,3,Male,Development,neutral
6355,MSP-IMPROV-S10A-M03-S-MF05.wav,0.016667,0.016667,0.716667,0.25,0.28125,0.625,3,Male,Development,neutral
6356,MSP-IMPROV-S10A-M03-S-MF06.wav,0.016667,0.016667,0.95,0.016667,0.6,0.7,3,Male,Development,neutral
6357,MSP-IMPROV-S10A-M03-T-MF01.wav,0.39,0.091333,0.464667,0.054,0.4435485,0.42741925000000003,3,Male,Development,neutral
6358,MSP-IMPROV-S10A-M04-P-FM01.wav,0.15,0.016667,0.816667,0.016667,0.46428575000000005,0.4285715,4,Male,Test,neutral
6359,MSP-IMPROV-S10A-M04-P-FM02.wav,0.016667,0.172222,0.794444,0.016667,0.21875,0.46875,4,Male,Test,neutral
6360,MSP-IMPROV-S10A-M04-P-FM03.wav,0.016667,0.016667,0.95,0.016667,0.44999999999999996,0.44999999999999996,4,Male,Test,neutral
6361,MSP-IMPROV-S10A-M04-P-FM04.wav,0.016667,0.016667,0.95,0.016667,0.0,0.44999999999999996,4,Male,Test,neutral
6363,MSP-IMPROV-S10A-M04-P-MF02.wav,0.016667,0.95,0.016667,0.016667,0.09999999999999998,0.2,4,Male,Test,sad
6364,MSP-IMPROV-S10A-M04-S-FM01.wav,0.172222,0.016667,0.794444,0.016667,0.375,0.40625,4,Male,Test,neutral
6365,MSP-IMPROV-S10A-M04-S-MF01.wav,0.763333,0.203333,0.016667,0.016667,0.53571425,0.21428575,4,Male,Test,angry
6366,MSP-IMPROV-S10A-M04-T-MF01.wav,0.444444,0.133333,0.405556,0.016667,0.41000000000000003,0.35,4,Male,Test,angry
6407,MSP-IMPROV-S10H-F03-P-FM01.wav,0.016667,0.016667,0.203333,0.763333,0.4,0.65,3,Female,Development,happy
6408,MSP-IMPROV-S10H-F03-P-FM02.wav,0.016667,0.016667,0.016667,0.95,0.65,0.8,3,Female,Development,happy
6409,MSP-IMPROV-S10H-F03-P-FM03.wav,0.016667,0.016667,0.327778,0.638889,0.5,0.60714275,3,Female,Development,happy
6410,MSP-IMPROV-S10H-F03-P-MF01.wav,0.016667,0.016667,0.203333,0.763333,0.45833325,0.75,3,Female,Development,happy
6411,MSP-IMPROV-S10H-F03-P-MF02.wav,0.016667,0.016667,0.95,0.016667,0.21875,0.4375,3,Female,Development,neutral
6412,MSP-IMPROV-S10H-F03-P-MF03.wav,0.016667,0.25,0.6,0.133333,0.3125,0.53125,3,Female,Development,neutral
6413,MSP-IMPROV-S10H-F03-P-MF04.wav,0.016667,0.016667,0.133333,0.833333,0.5625,0.84375,3,Female,Development,happy
6414,MSP-IMPROV-S10H-F03-P-MF05.wav,0.016667,0.016667,0.327778,0.638889,0.41666675,0.58333325,3,Female,Development,happy
6415,MSP-IMPROV-S10H-F03-P-MF06.wav,0.016667,0.016667,0.25,0.716667,0.4,0.6,3,Female,Development,happy
6416,MSP-IMPROV-S10H-F03-P-MF07.wav,0.016667,0.203333,0.576667,0.203333,0.4,0.7,3,Female,Development,neutral
6417,MSP-IMPROV-S10H-F03-P-MF08.wav,0.016667,0.016667,0.016667,0.95,0.6,0.8,3,Female,Development,happy
6418,MSP-IMPROV-S10H-F03-P-MF09.wav,0.016667,0.016667,0.016667,0.95,0.35,0.55,3,Female,Development,happy
6419,MSP-IMPROV-S10H-F03-P-MF10.wav,0.016667,0.016667,0.016667,0.95,0.4,0.7,3,Female,Development,happy
6420,MSP-IMPROV-S10H-F03-P-MF12.wav,0.016667,0.016667,0.39,0.576667,0.25,0.75,3,Female,Development,happy
6421,MSP-IMPROV-S10H-F03-P-MF13.wav,0.172222,0.016667,0.794444,0.016667,0.29166675,0.41666675,3,Female,Development,neutral
6422,MSP-IMPROV-S10H-F03-P-MF14.wav,0.016667,0.016667,0.016667,0.95,0.7,0.8999999999999999,3,Female,Development,happy
6423,MSP-IMPROV-S10H-F03-P-MF15.wav,0.016667,0.016667,0.172222,0.794444,0.375,0.75,3,Female,Development,happy
6424,MSP-IMPROV-S10H-F03-S-FM01.wav,0.016667,0.016667,0.763333,0.203333,0.5,0.65,3,Female,Development,neutral
6425,MSP-IMPROV-S10H-F03-S-FM02.wav,0.016667,0.016667,0.25,0.716667,0.625,0.78125,3,Female,Development,happy
6426,MSP-IMPROV-S10H-F03-S-FM03.wav,0.016667,0.016667,0.763333,0.203333,0.35,0.5,3,Female,Development,neutral
6427,MSP-IMPROV-S10H-F03-S-FM04.wav,0.016667,0.016667,0.172222,0.794444,0.375,0.70833325,3,Female,Development,happy
6428,MSP-IMPROV-S10H-F03-S-FM05.wav,0.016667,0.016667,0.327778,0.638889,0.33333325,0.66666675,3,Female,Development,happy
6430,MSP-IMPROV-S10H-F03-S-FM07.wav,0.016667,0.016667,0.203333,0.763333,0.5,0.65,3,Female,Development,happy
6431,MSP-IMPROV-S10H-F03-S-MF01.wav,0.016667,0.25,0.483333,0.25,0.35,0.55,3,Female,Development,neutral
6432,MSP-IMPROV-S10H-F03-S-MF02.wav,0.016667,0.016667,0.638889,0.327778,0.35,0.65,3,Female,Development,neutral
6433,MSP-IMPROV-S10H-F03-S-MF03.wav,0.203333,0.016667,0.763333,0.016667,0.25,0.44999999999999996,3,Female,Development,neutral
6434,MSP-IMPROV-S10H-F03-S-MF04.wav,0.016667,0.016667,0.25,0.716667,0.6,0.7,3,Female,Development,happy
6435,MSP-IMPROV-S10H-F03-S-MF05.wav,0.016667,0.016667,0.327778,0.638889,0.5,0.625,3,Female,Development,happy
6436,MSP-IMPROV-S10H-F03-S-MF06.wav,0.016667,0.016667,0.763333,0.203333,0.44999999999999996,0.55,3,Female,Development,neutral
6437,MSP-IMPROV-S10H-F03-S-MF07.wav,0.016667,0.39,0.576667,0.016667,0.29166675,0.41666675,3,Female,Development,neutral
6438,MSP-IMPROV-S10H-F03-S-MF08.wav,0.016667,0.016667,0.95,0.016667,0.15000000000000002,0.55,3,Female,Development,neutral
6439,MSP-IMPROV-S10H-F03-S-MF09.wav,0.016667,0.016667,0.95,0.016667,0.65,0.6,3,Female,Development,neutral
6440,MSP-IMPROV-S10H-F03-S-MF10.wav,0.016667,0.016667,0.016667,0.95,0.5625,0.6875,3,Female,Development,happy
6441,MSP-IMPROV-S10H-F03-S-MF11.wav,0.016667,0.203333,0.763333,0.016667,0.35,0.4,3,Female,Development,neutral
6442,MSP-IMPROV-S10H-F03-S-MF12.wav,0.016667,0.016667,0.576667,0.39,0.30000000000000004,0.65,3,Female,Development,neutral
6444,MSP-IMPROV-S10H-F03-S-MF14.wav,0.016667,0.016667,0.716667,0.25,0.35,0.6,3,Female,Development,neutral
6445,MSP-IMPROV-S10H-F03-S-MF15.wav,0.016667,0.25,0.483333,0.25,0.25,0.55,3,Female,Development,neutral
6446,MSP-IMPROV-S10H-F03-T-FM01.wav,0.356061,0.398485,0.228788,0.016667,0.516129,0.282258,3,Female,Development,sad
6447,MSP-IMPROV-S10H-F04-P-FM01.wav,0.016667,0.016667,0.016667,0.95,0.5,0.70833325,4,Female,Test,happy
6448,MSP-IMPROV-S10H-F04-S-FM01.wav,0.016667,0.39,0.016667,0.576667,0.6,0.7,4,Female,Test,happy
6449,MSP-IMPROV-S10H-F04-S-FM02.wav,0.016667,0.016667,0.016667,0.95,0.375,0.7916667500000001,4,Female,Test,happy
6450,MSP-IMPROV-S10H-F04-S-MF01.wav,0.016667,0.016667,0.39,0.576667,0.25,0.7,4,Female,Test,happy
6451,MSP-IMPROV-S10H-F04-T-FM01.wav,0.172222,0.016667,0.366667,0.444444,0.49074074999999995,0.54629625,4,Female,Test,happy
6498,MSP-IMPROV-S10H-M03-P-FM01.wav,0.016667,0.016667,0.576667,0.39,0.15000000000000002,0.65,3,Male,Development,neutral
6499,MSP-IMPROV-S10H-M03-P-FM02.wav,0.016667,0.016667,0.016667,0.95,0.35,0.8,3,Male,Development,happy
6500,MSP-IMPROV-S10H-M03-P-MF01.wav,0.016667,0.016667,0.716667,0.25,0.25,0.55,3,Male,Development,neutral
6502,MSP-IMPROV-S10H-M03-P-MF03.wav,0.016667,0.016667,0.016667,0.95,0.35,0.7,3,Male,Development,happy
6503,MSP-IMPROV-S10H-M03-P-MF04.wav,0.016667,0.016667,0.39,0.576667,0.15000000000000002,0.8,3,Male,Development,happy
6504,MSP-IMPROV-S10H-M03-P-MF05.wav,0.016667,0.016667,0.016667,0.95,0.4,0.8500000000000001,3,Male,Development,happy
6505,MSP-IMPROV-S10H-M03-P-MF06.wav,0.203333,0.016667,0.576667,0.203333,0.35,0.65,3,Male,Development,neutral
6506,MSP-IMPROV-S10H-M03-P-MF07.wav,0.016667,0.016667,0.25,0.716667,0.25,0.7,3,Male,Development,happy
6507,MSP-IMPROV-S10H-M03-P-MF08.wav,0.016667,0.016667,0.016667,0.95,0.5,0.8500000000000001,3,Male,Development,happy
6508,MSP-IMPROV-S10H-M03-P-MF09.wav,0.016667,0.016667,0.016667,0.95,0.25,0.7,3,Male,Development,happy
6509,MSP-IMPROV-S10H-M03-P-MF10.wav,0.203333,0.203333,0.203333,0.39,0.6,0.75,3,Male,Development,happy
6510,MSP-IMPROV-S10H-M03-P-MF11.wav,0.016667,0.016667,0.016667,0.95,0.33333325,0.75,3,Male,Development,happy
6511,MSP-IMPROV-S10H-M03-P-MF12.wav,0.016667,0.016667,0.327778,0.638889,0.375,0.66666675,3,Male,Development,happy
6512,MSP-IMPROV-S10H-M03-S-FM01.wav,0.016667,0.016667,0.794444,0.172222,0.16666674999999997,0.54166675,3,Male,Development,neutral
6513,MSP-IMPROV-S10H-M03-S-FM02.wav,0.016667,0.016667,0.203333,0.763333,0.6,0.75,3,Male,Development,happy
6514,MSP-IMPROV-S10H-M03-S-FM03.wav,0.016667,0.016667,0.95,0.016667,0.25,0.55,3,Male,Development,neutral
6515,MSP-IMPROV-S10H-M03-S-FM04.wav,0.016667,0.016667,0.638889,0.327778,0.29166675,0.58333325,3,Male,Development,neutral
6516,MSP-IMPROV-S10H-M03-S-FM05.wav,0.15,0.016667,0.816667,0.016667,0.35714274999999995,0.5,3,Male,Development,neutral
6517,MSP-IMPROV-S10H-M03-S-FM06.wav,0.016667,0.016667,0.016667,0.95,0.55,0.75,3,Male,Development,happy
6518,MSP-IMPROV-S10H-M03-S-FM07.wav,0.016667,0.016667,0.016667,0.95,0.5,0.8,3,Male,Development,happy
6520,MSP-IMPROV-S10H-M03-S-MF01.wav,0.016667,0.016667,0.39,0.576667,0.4,0.65,3,Male,Development,happy
6521,MSP-IMPROV-S10H-M03-S-MF02.wav,0.016667,0.016667,0.794444,0.172222,0.29166675,0.54166675,3,Male,Development,neutral
6522,MSP-IMPROV-S10H-M03-S-MF03.wav,0.016667,0.016667,0.794444,0.172222,0.375,0.5,3,Male,Development,neutral
6523,MSP-IMPROV-S10H-M03-S-MF04.wav,0.016667,0.016667,0.95,0.016667,0.30000000000000004,0.5,3,Male,Development,neutral
6524,MSP-IMPROV-S10H-M03-S-MF05.wav,0.016667,0.016667,0.794444,0.172222,0.25,0.53571425,3,Male,Development,neutral
6526,MSP-IMPROV-S10H-M03-S-MF07.wav,0.016667,0.016667,0.95,0.016667,0.30000000000000004,0.5,3,Male,Development,neutral
6527,MSP-IMPROV-S10H-M03-S-MF08.wav,0.016667,0.016667,0.763333,0.203333,0.33333325,0.66666675,3,Male,Development,neutral
6528,MSP-IMPROV-S10H-M03-S-MF09.wav,0.016667,0.016667,0.39,0.576667,0.30000000000000004,0.75,3,Male,Development,happy
6529,MSP-IMPROV-S10H-M03-S-MF10.wav,0.016667,0.016667,0.016667,0.95,0.30000000000000004,0.7,3,Male,Development,happy
6530,MSP-IMPROV-S10H-M03-S-MF11.wav,0.016667,0.016667,0.016667,0.95,0.5,0.75,3,Male,Development,happy
6531,MSP-IMPROV-S10H-M03-S-MF12.wav,0.203333,0.016667,0.576667,0.203333,0.35,0.44999999999999996,3,Male,Development,neutral
6532,MSP-IMPROV-S10H-M03-S-MF13.wav,0.016667,0.016667,0.576667,0.39,0.41666675,0.66666675,3,Male,Development,neutral
6533,MSP-IMPROV-S10H-M03-S-MF14.wav,0.016667,0.016667,0.683333,0.283333,0.3214285,0.64285725,3,Male,Development,neutral
6534,MSP-IMPROV-S10H-M03-S-MF15.wav,0.016667,0.016667,0.95,0.016667,0.25,0.55,3,Male,Development,neutral
6536,MSP-IMPROV-S10H-M04-P-FM01.wav,0.016667,0.016667,0.95,0.016667,0.25,0.45833325,4,Male,Test,neutral
6537,MSP-IMPROV-S10H-M04-P-MF01.wav,0.11,0.11,0.763333,0.016667,0.42500000000000004,0.32499999999999996,4,Male,Test,neutral
6538,MSP-IMPROV-S10H-M04-P-MF02.wav,0.016667,0.016667,0.95,0.016667,0.2,0.44999999999999996,4,Male,Test,neutral
6540,MSP-IMPROV-S10H-M04-S-MF01.wav,0.016667,0.016667,0.39,0.576667,0.44999999999999996,0.65,4,Male,Test,happy
6541,MSP-IMPROV-S10H-M04-T-MF01.wav,0.094444,0.055556,0.211111,0.638889,0.48076925000000004,0.6346155,4,Male,Test,happy
6591,MSP-IMPROV-S10N-F03-P-FM01.wav,0.016667,0.016667,0.95,0.016667,0.29166675,0.5,3,Female,Development,neutral
6592,MSP-IMPROV-S10N-F03-P-FM02.wav,0.203333,0.016667,0.763333,0.016667,0.4,0.44999999999999996,3,Female,Development,neutral
6593,MSP-IMPROV-S10N-F03-P-MF01.wav,0.016667,0.016667,0.95,0.016667,0.041666749999999975,0.58333325,3,Female,Development,neutral
6594,MSP-IMPROV-S10N-F03-P-MF02.wav,0.016667,0.016667,0.763333,0.203333,0.2,0.6,3,Female,Development,neutral
6595,MSP-IMPROV-S10N-F03-P-MF03.wav,0.016667,0.016667,0.016667,0.95,0.44999999999999996,0.75,3,Female,Development,happy
6596,MSP-IMPROV-S10N-F03-P-MF04.wav,0.016667,0.016667,0.016667,0.95,0.375,0.7916667500000001,3,Female,Development,happy
6597,MSP-IMPROV-S10N-F03-S-FM01.wav,0.016667,0.25,0.25,0.483333,0.4,0.4,3,Female,Development,happy
6599,MSP-IMPROV-S10N-F03-S-MF02.wav,0.016667,0.016667,0.763333,0.203333,0.44999999999999996,0.5,3,Female,Development,neutral
6600,MSP-IMPROV-S10N-F03-S-MF03.wav,0.016667,0.016667,0.95,0.016667,0.35714274999999995,0.5,3,Female,Development,neutral
6601,MSP-IMPROV-S10N-F03-S-MF04.wav,0.016667,0.016667,0.172222,0.794444,0.53571425,0.8214284999999999,3,Female,Development,happy
6602,MSP-IMPROV-S10N-F03-S-MF05.wav,0.016667,0.25,0.716667,0.016667,0.33333325,0.5,3,Female,Development,neutral
6603,MSP-IMPROV-S10N-F03-T-FM01.wav,0.238889,0.327778,0.416667,0.016667,0.38,0.33999999999999997,3,Female,Development,neutral
6605,MSP-IMPROV-S10N-F04-P-FM02.wav,0.016667,0.016667,0.95,0.016667,0.15000000000000002,0.5,4,Female,Test,neutral
6606,MSP-IMPROV-S10N-F04-P-FM03.wav,0.016667,0.016667,0.203333,0.763333,0.30000000000000004,0.75,4,Female,Test,happy
6607,MSP-IMPROV-S10N-F04-P-FM04.wav,0.016667,0.203333,0.576667,0.203333,0.15000000000000002,0.44999999999999996,4,Female,Test,neutral
6608,MSP-IMPROV-S10N-F04-P-FM05.wav,0.016667,0.016667,0.95,0.016667,0.2,0.55,4,Female,Test,neutral
6609,MSP-IMPROV-S10N-F04-P-FM06.wav,0.016667,0.016667,0.016667,0.95,0.29166675,0.8333332499999999,4,Female,Test,happy
6610,MSP-IMPROV-S10N-F04-P-MF01.wav,0.016667,0.016667,0.016667,0.95,0.46875,0.78125,4,Female,Test,happy
6611,MSP-IMPROV-S10N-F04-S-FM01.wav,0.016667,0.016667,0.203333,0.763333,0.30000000000000004,0.65,4,Female,Test,happy
6612,MSP-IMPROV-S10N-F04-S-FM02.wav,0.016667,0.016667,0.763333,0.203333,0.16666674999999997,0.66666675,4,Female,Test,neutral
6613,MSP-IMPROV-S10N-F04-S-FM03.wav,0.016667,0.133333,0.833333,0.016667,0.1875,0.46875,4,Female,Test,neutral
6615,MSP-IMPROV-S10N-F04-S-MF02.wav,0.016667,0.016667,0.172222,0.794444,0.5,0.625,4,Female,Test,happy
6616,MSP-IMPROV-S10N-F04-T-FM01.wav,0.15,0.016667,0.816667,0.016667,0.3445945,0.41216224999999995,4,Female,Test,neutral
6660,MSP-IMPROV-S10N-M03-P-FM01.wav,0.016667,0.203333,0.763333,0.016667,0.04999999999999999,0.4,3,Male,Development,neutral
6661,MSP-IMPROV-S10N-M03-P-FM02.wav,0.016667,0.203333,0.763333,0.016667,0.15000000000000002,0.44999999999999996,3,Male,Development,neutral
6662,MSP-IMPROV-S10N-M03-P-MF01.wav,0.016667,0.016667,0.95,0.016667,0.2,0.5,3,Male,Development,neutral
6663,MSP-IMPROV-S10N-M03-P-MF02.wav,0.39,0.016667,0.576667,0.016667,0.15000000000000002,0.44999999999999996,3,Male,Development,neutral
6664,MSP-IMPROV-S10N-M03-P-MF03.wav,0.016667,0.016667,0.016667,0.95,0.55,0.8,3,Male,Development,happy
6665,MSP-IMPROV-S10N-M03-P-MF04.wav,0.203333,0.016667,0.016667,0.763333,0.6,0.75,3,Male,Development,happy
6666,MSP-IMPROV-S10N-M03-S-FM01.wav,0.016667,0.016667,0.95,0.016667,0.2,0.44999999999999996,3,Male,Development,neutral
6667,MSP-IMPROV-S10N-M03-S-FM02.wav,0.016667,0.016667,0.95,0.016667,0.21428575,0.5714285,3,Male,Development,neutral
6668,MSP-IMPROV-S10N-M03-S-MF01.wav,0.016667,0.016667,0.638889,0.327778,0.20833325000000003,0.66666675,3,Male,Development,neutral
6669,MSP-IMPROV-S10N-M03-S-MF02.wav,0.016667,0.016667,0.763333,0.203333,0.30000000000000004,0.5,3,Male,Development,neutral
6670,MSP-IMPROV-S10N-M03-S-MF03.wav,0.016667,0.016667,0.95,0.016667,0.2,0.6,3,Male,Development,neutral
6671,MSP-IMPROV-S10N-M03-S-MF04.wav,0.016667,0.016667,0.95,0.016667,0.2,0.6,3,Male,Development,neutral
6672,MSP-IMPROV-S10N-M03-T-MF01.wav,0.051235,0.154938,0.742593,0.051235,0.324074,0.38888900000000004,3,Male,Development,neutral
6673,MSP-IMPROV-S10N-M04-P-FM01.wav,0.016667,0.016667,0.95,0.016667,0.35714274999999995,0.53571425,4,Male,Test,neutral
6674,MSP-IMPROV-S10N-M04-P-FM02.wav,0.016667,0.016667,0.95,0.016667,0.2,0.55,4,Male,Test,neutral
6675,MSP-IMPROV-S10N-M04-P-FM03.wav,0.016667,0.016667,0.95,0.016667,0.16666674999999997,0.45833325,4,Male,Test,neutral
6676,MSP-IMPROV-S10N-M04-P-FM04.wav,0.016667,0.016667,0.95,0.016667,0.25,0.5,4,Male,Test,neutral
6677,MSP-IMPROV-S10N-M04-P-FM05.wav,0.016667,0.203333,0.763333,0.016667,0.04999999999999999,0.44999999999999996,4,Male,Test,neutral
6678,MSP-IMPROV-S10N-M04-P-FM06.wav,0.016667,0.016667,0.016667,0.95,0.5,0.875,4,Male,Test,happy
6679,MSP-IMPROV-S10N-M04-P-FM07.wav,0.016667,0.016667,0.95,0.016667,0.16666674999999997,0.54166675,4,Male,Test,neutral
6680,MSP-IMPROV-S10N-M04-P-MF01.wav,0.016667,0.95,0.016667,0.016667,0.25,0.20833325000000003,4,Male,Test,sad
6681,MSP-IMPROV-S10N-M04-P-MF02.wav,0.016667,0.016667,0.716667,0.25,0.35,0.65,4,Male,Test,neutral
6682,MSP-IMPROV-S10N-M04-S-FM01.wav,0.016667,0.016667,0.95,0.016667,0.2,0.6,4,Male,Test,neutral
6683,MSP-IMPROV-S10N-M04-S-FM02.wav,0.016667,0.016667,0.95,0.016667,0.45833325,0.5,4,Male,Test,neutral
6684,MSP-IMPROV-S10N-M04-S-MF01.wav,0.016667,0.016667,0.203333,0.763333,0.6,0.8,4,Male,Test,happy
6685,MSP-IMPROV-S10N-M04-S-MF02.wav,0.016667,0.016667,0.172222,0.794444,0.45833325,0.8333332499999999,4,Male,Test,happy
6686,MSP-IMPROV-S10N-M04-T-MF01.wav,0.194444,0.105556,0.594444,0.105556,0.45833325,0.39583325,4,Male,Test,neutral
6726,MSP-IMPROV-S10S-F03-P-FM01.wav,0.203333,0.203333,0.576667,0.016667,0.04999999999999999,0.30000000000000004,3,Female,Development,neutral
6727,MSP-IMPROV-S10S-F03-P-FM02.wav,0.016667,0.016667,0.576667,0.39,0.44999999999999996,0.7,3,Female,Development,neutral
6728,MSP-IMPROV-S10S-F03-P-FM03.wav,0.016667,0.576667,0.39,0.016667,0.4,0.15000000000000002,3,Female,Development,sad
6729,MSP-IMPROV-S10S-F03-P-FM04.wav,0.016667,0.203333,0.763333,0.016667,0.5,0.35,3,Female,Development,neutral
6730,MSP-IMPROV-S10S-F03-P-FM05.wav,0.016667,0.203333,0.576667,0.203333,0.44999999999999996,0.4,3,Female,Development,neutral
6731,MSP-IMPROV-S10S-F03-P-MF01.wav,0.016667,0.203333,0.016667,0.763333,0.8,0.8500000000000001,3,Female,Development,happy
6732,MSP-IMPROV-S10S-F03-P-MF02.wav,0.016667,0.016667,0.016667,0.95,0.4,0.8999999999999999,3,Female,Development,happy
6734,MSP-IMPROV-S10S-F03-S-FM02.wav,0.016667,0.172222,0.638889,0.172222,0.39285725000000005,0.4285715,3,Female,Development,neutral
6735,MSP-IMPROV-S10S-F03-S-MF01.wav,0.016667,0.016667,0.203333,0.763333,0.4,0.6,3,Female,Development,happy
6736,MSP-IMPROV-S10S-F03-S-MF02.wav,0.016667,0.016667,0.016667,0.95,0.29166675,0.5,3,Female,Development,happy
6737,MSP-IMPROV-S10S-F03-S-MF03.wav,0.016667,0.203333,0.763333,0.016667,0.4,0.55,3,Female,Development,neutral
6738,MSP-IMPROV-S10S-F03-S-MF04.wav,0.016667,0.016667,0.133333,0.833333,0.40625,0.75,3,Female,Development,happy
6739,MSP-IMPROV-S10S-F03-S-MF05.wav,0.016667,0.95,0.016667,0.016667,0.41666675,0.25,3,Female,Development,sad
6740,MSP-IMPROV-S10S-F03-T-FM01.wav,0.016667,0.816667,0.15,0.016667,0.39130425,0.27173925,3,Female,Development,sad
6741,MSP-IMPROV-S10S-F04-P-FM01.wav,0.016667,0.327778,0.638889,0.016667,0.0,0.375,4,Female,Test,neutral
6742,MSP-IMPROV-S10S-F04-P-FM02.wav,0.016667,0.416667,0.55,0.016667,0.28125,0.3125,4,Female,Test,neutral
6743,MSP-IMPROV-S10S-F04-P-MF01.wav,0.016667,0.016667,0.016667,0.95,0.70833325,0.8333332499999999,4,Female,Test,happy
6744,MSP-IMPROV-S10S-F04-S-MF01.wav,0.016667,0.016667,0.172222,0.794444,0.5,0.7916667500000001,4,Female,Test,happy
6745,MSP-IMPROV-S10S-F04-S-MF02.wav,0.016667,0.016667,0.016667,0.95,0.44999999999999996,0.75,4,Female,Test,happy
6746,MSP-IMPROV-S10S-F04-S-MF03.wav,0.016667,0.576667,0.39,0.016667,0.25,0.35,4,Female,Test,sad
6747,MSP-IMPROV-S10S-F04-S-MF04.wav,0.016667,0.016667,0.016667,0.95,0.4,0.7,4,Female,Test,happy
6783,MSP-IMPROV-S10S-M03-P-FM01.wav,0.016667,0.016667,0.016667,0.95,0.30000000000000004,0.8500000000000001,3,Male,Development,happy
6784,MSP-IMPROV-S10S-M03-P-FM02.wav,0.016667,0.016667,0.016667,0.95,0.30000000000000004,0.95,3,Male,Development,happy
6785,MSP-IMPROV-S10S-M03-P-FM03.wav,0.016667,0.016667,0.203333,0.763333,0.04999999999999999,0.75,3,Male,Development,happy
6786,MSP-IMPROV-S10S-M03-P-MF01.wav,0.016667,0.016667,0.203333,0.763333,0.30000000000000004,0.75,3,Male,Development,happy
6787,MSP-IMPROV-S10S-M03-P-MF02.wav,0.016667,0.016667,0.95,0.016667,0.09999999999999998,0.6,3,Male,Development,neutral
6788,MSP-IMPROV-S10S-M03-P-MF03.wav,0.016667,0.016667,0.016667,0.95,0.40625,0.65625,3,Male,Development,happy
6789,MSP-IMPROV-S10S-M03-S-FM01.wav,0.016667,0.016667,0.39,0.576667,0.44999999999999996,0.65,3,Male,Development,happy
6790,MSP-IMPROV-S10S-M03-S-FM02.wav,0.016667,0.016667,0.95,0.016667,0.3214285,0.53571425,3,Male,Development,neutral
6791,MSP-IMPROV-S10S-M03-S-FM03.wav,0.016667,0.016667,0.95,0.016667,0.16666674999999997,0.47222224999999995,3,Male,Development,neutral
6792,MSP-IMPROV-S10S-M03-S-MF01.wav,0.016667,0.39,0.576667,0.016667,0.30000000000000004,0.4,3,Male,Development,neutral
6793,MSP-IMPROV-S10S-M03-S-MF02.wav,0.016667,0.016667,0.95,0.016667,0.25,0.55,3,Male,Development,neutral
6794,MSP-IMPROV-S10S-M03-S-MF03.wav,0.016667,0.39,0.576667,0.016667,0.20833325000000003,0.45833325,3,Male,Development,neutral
